,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
858,,,6500,6500,6500.0, 36 months,8.81,206.13,A,A5,Marketing Manager,3 years,MORTGAGE,88000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,016xx,MA,14.22,0.0,Aug-2005,0.0,,,8.0,0.0,6262,27.8,26.0,w,6182.02,6182.02,407.49,407.49,317.98,89.51,0.0,0.0,0.0,Feb-2019,206.13,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,295938.0,2.0,3.0,0.0,3.0,13.0,32128.0,72.0,1.0,1.0,3186.0,57.0,22500.0,1.0,1.0,2.0,5.0,36992.0,16238.0,27.8,0.0,0.0,160.0,105.0,1.0,1.0,1.0,1.0,,5.0,,0.0,3.0,3.0,4.0,4.0,21.0,4.0,4.0,3.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,325442.0,38390.0,22500.0,44437.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
859,,,20000,20000,20000.0, 60 months,16.91,496.09,C,C5,Sr Supply Chain Manager,5 years,OWN,68000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,341xx,FL,17.28,0.0,Jan-1995,0.0,25.0,,9.0,0.0,14099,80.1,15.0,w,19785.74,19785.74,514.89,514.89,214.26,300.63,0.0,0.0,0.0,Feb-2019,543.07,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,37417.0,0.0,1.0,0.0,1.0,21.0,23318.0,76.0,0.0,1.0,4972.0,77.0,17600.0,2.0,0.0,0.0,2.0,4157.0,331.0,97.5,0.0,0.0,152.0,287.0,20.0,20.0,0.0,20.0,,21.0,39.0,0.0,5.0,6.0,5.0,7.0,3.0,8.0,12.0,6.0,9.0,0.0,0.0,0.0,0.0,80.0,100.0,0.0,0.0,48409.0,37417.0,13200.0,30809.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
860,,,12600,12600,12600.0, 36 months,27.27,516.23,E,E5,Trust Officer,3 years,RENT,60000.0,Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,300xx,GA,12.62,3.0,Mar-2008,1.0,14.0,114.0,10.0,1.0,9653,46.2,25.0,w,12134.99,12134.99,1003.83,1003.83,465.01,538.82,0.0,0.0,0.0,Feb-2019,516.23,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,19903.0,2.0,1.0,1.0,2.0,9.0,10250.0,93.0,3.0,5.0,2853.0,62.0,20900.0,0.0,4.0,3.0,7.0,1990.0,4135.0,65.5,0.0,0.0,129.0,102.0,4.0,4.0,3.0,4.0,33.0,1.0,14.0,0.0,5.0,8.0,5.0,6.0,7.0,9.0,15.0,8.0,10.0,0.0,0.0,0.0,4.0,68.0,40.0,1.0,0.0,31900.0,19903.0,12000.0,11000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
861,,,4800,4800,4800.0, 36 months,8.19,150.84,A,A4,customer service rep,7 years,RENT,39000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,544xx,WI,18.65,0.0,Jun-2005,0.0,,,6.0,0.0,13128,98.7,8.0,w,4563.03,4563.03,298.4,298.4,236.97,61.43,0.0,0.0,0.0,Feb-2019,150.84,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,17189.0,0.0,3.0,0.0,1.0,21.0,4061.0,22.0,0.0,0.0,8688.0,54.0,13300.0,0.0,0.0,0.0,1.0,2865.0,172.0,98.7,0.0,0.0,162.0,150.0,49.0,21.0,0.0,49.0,,,,0.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,31620.0,17189.0,13300.0,18320.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
862,,,16000,16000,16000.0, 36 months,10.72,521.71,B,B2,Administrative assistant,8 years,MORTGAGE,60000.0,Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,463xx,IN,15.36,0.0,May-2004,1.0,71.0,,10.0,0.0,10534,41.3,19.0,w,15239.06,15239.06,1029.13,1029.13,760.94,268.19,0.0,0.0,0.0,Feb-2019,521.71,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,486.0,109893.0,0.0,1.0,0.0,2.0,13.0,8616.0,86.0,0.0,3.0,1755.0,54.0,25500.0,2.0,0.0,1.0,5.0,10989.0,12342.0,24.3,0.0,0.0,39.0,151.0,16.0,13.0,3.0,16.0,,0.0,,0.0,4.0,7.0,5.0,6.0,5.0,8.0,11.0,7.0,10.0,0.0,0.0,0.0,0.0,94.4,40.0,0.0,0.0,194015.0,19150.0,16300.0,10015.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
863,,,5000,5000,5000.0, 36 months,8.81,158.56,A,A5,Teacher,8 years,MORTGAGE,55000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,531xx,WI,18.7,0.0,Oct-2004,0.0,,,13.0,0.0,6519,16.0,35.0,w,4755.4,4755.4,313.45,313.45,244.6,68.85,0.0,0.0,0.0,Feb-2019,158.56,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,243798.0,1.0,2.0,1.0,1.0,11.0,20318.0,69.0,3.0,4.0,4220.0,38.0,40700.0,1.0,0.0,4.0,5.0,18754.0,20472.0,18.8,0.0,0.0,170.0,162.0,3.0,3.0,1.0,9.0,,9.0,,0.0,2.0,5.0,4.0,7.0,15.0,9.0,17.0,5.0,13.0,0.0,0.0,0.0,4.0,100.0,25.0,0.0,0.0,299535.0,27045.0,25200.0,29627.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
864,,,31025,31025,31025.0, 60 months,22.35,863.07,D,D5,,,RENT,84000.0,Verified,Dec-2018,Current,n,,,other,Other,330xx,FL,36.85,0.0,May-2012,0.0,,,6.0,0.0,30013,86.5,15.0,w,30449.23,30449.23,1668.36,1668.36,575.77,1092.59,0.0,0.0,0.0,Feb-2019,863.07,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,83311.0,0.0,3.0,1.0,2.0,9.0,53298.0,77.0,0.0,0.0,9578.0,81.0,34700.0,1.0,0.0,0.0,2.0,13885.0,1722.0,84.8,0.0,0.0,79.0,79.0,52.0,9.0,0.0,79.0,,24.0,,0.0,1.0,3.0,1.0,2.0,9.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,109011.0,83311.0,11300.0,74311.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
865,,,15000,15000,15000.0, 60 months,11.8,332.16,B,B4,Clinic Director,3 years,MORTGAGE,150000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,023xx,MA,17.5,0.0,Sep-2007,1.0,69.0,108.0,9.0,1.0,8424,28.9,16.0,w,14628.86,14628.86,649.57,649.57,371.14,278.43,0.0,0.0,0.0,Feb-2019,332.16,Mar-2019,Feb-2019,0.0,,1,Joint App,225000.0,15.23,Source Verified,0.0,0.0,365303.0,0.0,4.0,1.0,4.0,9.0,87056.0,73.0,0.0,0.0,8284.0,56.0,29100.0,8.0,1.0,3.0,5.0,40589.0,19876.0,29.8,0.0,0.0,135.0,71.0,26.0,9.0,1.0,26.0,,1.0,,0.0,2.0,2.0,3.0,6.0,6.0,4.0,9.0,2.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,411187.0,95480.0,28300.0,104213.0,19628.0,Oct-2005,1.0,1.0,9.0,40.4,3.0,11.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
866,,,14400,14400,14400.0, 36 months,16.91,512.76,C,C5,Consultant,2 years,RENT,60000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,020xx,MA,38.8,0.0,May-1987,0.0,63.0,,24.0,0.0,42874,62.0,32.0,w,13775.95,13775.95,1005.23,1005.23,624.05,381.18,0.0,0.0,0.0,Feb-2019,512.76,Mar-2019,Feb-2019,0.0,63.0,1,Individual,,,,0.0,0.0,59745.0,0.0,2.0,0.0,1.0,17.0,16871.0,63.0,0.0,2.0,4707.0,62.0,69100.0,1.0,0.0,1.0,3.0,2489.0,12320.0,72.9,0.0,0.0,70.0,379.0,20.0,17.0,0.0,20.0,63.0,9.0,63.0,0.0,15.0,21.0,15.0,21.0,4.0,22.0,28.0,21.0,24.0,0.0,0.0,0.0,0.0,96.9,60.0,0.0,0.0,95958.0,59745.0,45400.0,26858.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
867,,,15000,15000,15000.0, 36 months,10.72,489.1,B,B2,Product Development Advisor,1 year,RENT,110000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,029xx,RI,12.04,0.0,Jan-2008,1.0,,,11.0,0.0,14410,25.5,13.0,w,14286.63,14286.63,964.8,964.8,713.37,251.43,0.0,0.0,0.0,Feb-2019,489.1,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,105.0,40383.0,2.0,3.0,1.0,1.0,4.0,25973.0,80.0,1.0,1.0,6932.0,45.0,56600.0,1.0,0.0,1.0,2.0,3671.0,36956.0,26.2,0.0,0.0,95.0,131.0,2.0,2.0,0.0,32.0,,4.0,,0.0,3.0,4.0,7.0,9.0,3.0,8.0,10.0,4.0,11.0,0.0,0.0,0.0,2.0,100.0,14.3,0.0,0.0,88948.0,40383.0,50100.0,32348.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
868,,,25000,25000,25000.0, 60 months,14.47,587.82,C,C2,Vice President,10+ years,MORTGAGE,170000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,895xx,NV,15.51,0.0,Mar-2002,1.0,,,14.0,0.0,25288,67.1,36.0,w,24423.82,24423.82,1145.49,1145.49,576.18,569.31,0.0,0.0,0.0,Feb-2019,587.82,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,827146.0,0.0,3.0,2.0,3.0,11.0,64144.0,88.0,0.0,3.0,3931.0,76.0,37700.0,8.0,2.0,4.0,8.0,59082.0,6276.0,65.9,0.0,0.0,149.0,201.0,19.0,8.0,9.0,22.0,,2.0,,0.0,5.0,7.0,5.0,11.0,11.0,9.0,16.0,7.0,14.0,0.0,0.0,0.0,4.0,100.0,40.0,0.0,0.0,894176.0,89432.0,18400.0,111376.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
869,,,1200,1200,1200.0, 36 months,26.31,48.55,E,E4,Mortgage Banking Officer,5 years,MORTGAGE,35000.0,Not Verified,Dec-2018,Current,n,,,other,Other,780xx,TX,30.8,0.0,May-2007,1.0,33.0,,13.0,0.0,4588,39.9,36.0,w,1155.03,1155.03,94.47,94.47,44.97,49.5,0.0,0.0,0.0,Feb-2019,48.55,Mar-2019,Feb-2019,0.0,33.0,1,Individual,,,,0.0,0.0,132960.0,5.0,6.0,3.0,4.0,3.0,35439.0,65.0,4.0,6.0,3534.0,61.0,11500.0,1.0,0.0,4.0,10.0,10228.0,2301.0,64.6,0.0,0.0,81.0,139.0,6.0,3.0,3.0,6.0,33.0,4.0,33.0,3.0,3.0,4.0,4.0,16.0,10.0,6.0,23.0,4.0,13.0,0.0,0.0,0.0,7.0,91.7,25.0,0.0,0.0,171411.0,40027.0,6500.0,54611.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
870,,,5000,5000,5000.0, 36 months,13.56,169.83,C,C1,Manager,8 years,RENT,99000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,201xx,VA,33.07,0.0,Jan-2008,1.0,,,7.0,0.0,18681,77.8,10.0,w,4772.06,4772.06,334.01,334.01,227.94,106.07,0.0,0.0,0.0,Feb-2019,169.83,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,76617.0,1.0,6.0,4.0,6.0,2.0,57936.0,42.0,0.0,0.0,18681.0,56.0,24000.0,4.0,0.0,4.0,6.0,10945.0,5319.0,77.8,0.0,0.0,47.0,131.0,125.0,2.0,0.0,131.0,,2.0,,0.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,1.0,7.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,108721.0,76617.0,24000.0,84721.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
871,,,7000,7000,7000.0, 36 months,17.97,252.97,D,D1,Bus driver ,10+ years,RENT,32000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,495xx,MI,23.52,0.0,Aug-2001,0.0,31.0,,7.0,0.0,5638,50.3,13.0,f,6699.45,6699.45,452.05,452.05,300.55,151.5,0.0,0.0,0.0,Feb-2019,252.97,Mar-2019,Feb-2019,0.0,49.0,1,Individual,,,,0.0,85.0,21695.0,0.0,1.0,0.0,0.0,47.0,16057.0,59.0,1.0,2.0,3670.0,57.0,11200.0,0.0,2.0,2.0,2.0,3099.0,3262.0,62.1,0.0,0.0,127.0,73.0,7.0,7.0,1.0,7.0,31.0,4.0,31.0,1.0,3.0,4.0,3.0,3.0,4.0,6.0,8.0,4.0,7.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,38277.0,21695.0,8600.0,27077.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
872,,,30000,30000,30000.0, 60 months,17.97,761.32,D,D1,Business Account Execuite ,4 years,RENT,135000.0,Source Verified,Dec-2018,Current,n,,,other,Other,104xx,NY,5.87,0.0,Nov-2005,1.0,48.0,,7.0,0.0,5198,66.6,17.0,w,29371.19,29371.19,1477.72,1477.72,628.81,848.91,0.0,0.0,0.0,Feb-2019,761.32,Mar-2019,Feb-2019,0.0,48.0,1,Individual,,,,0.0,0.0,16221.0,0.0,4.0,1.0,1.0,11.0,11023.0,67.0,0.0,0.0,3672.0,67.0,7800.0,1.0,1.0,3.0,1.0,2317.0,2602.0,66.6,0.0,0.0,126.0,157.0,28.0,11.0,0.0,28.0,,0.0,53.0,5.0,3.0,3.0,3.0,4.0,9.0,3.0,8.0,3.0,7.0,0.0,0.0,0.0,1.0,66.7,33.3,0.0,0.0,24250.0,16221.0,7800.0,16450.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
873,,,3500,3500,3500.0, 36 months,18.94,128.19,D,D2,District Manager,10+ years,MORTGAGE,127300.0,Verified,Dec-2018,Fully Paid,n,,,small_business,Business,898xx,NV,17.91,2.0,Sep-2001,2.0,3.0,,8.0,0.0,17597,50.0,30.0,w,0.0,0.0,3571.3577861894,3571.36,3500.0,71.36,0.0,0.0,0.0,Feb-2019,3576.88,,Jan-2019,0.0,,1,Individual,,,,0.0,0.0,239730.0,2.0,3.0,1.0,2.0,4.0,83174.0,82.0,1.0,3.0,10616.0,50.0,35300.0,0.0,0.0,1.0,5.0,29966.0,11333.0,49.0,0.0,0.0,158.0,207.0,3.0,3.0,2.0,15.0,3.0,3.0,3.0,0.0,3.0,4.0,13.0,15.0,9.0,4.0,19.0,4.0,8.0,,0.0,0.0,2.0,93.0,0.0,0.0,0.0,291347.0,102812.0,34000.0,101022.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
874,,,12700,12700,12700.0, 60 months,11.8,281.23,B,B4,Warehouse,10+ years,MORTGAGE,60000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,600xx,IL,29.82,0.0,Jan-2003,0.0,,,7.0,0.0,7187,38.0,18.0,w,12385.77,12385.77,549.97,549.97,314.23,235.74,0.0,0.0,0.0,Feb-2019,281.23,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,239480.0,0.0,3.0,0.0,1.0,18.0,37971.0,58.0,0.0,0.0,4789.0,54.0,18900.0,1.0,0.0,0.0,1.0,34211.0,11713.0,38.0,0.0,0.0,150.0,191.0,161.0,18.0,2.0,161.0,,18.0,,0.0,3.0,3.0,3.0,4.0,12.0,3.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,304442.0,45158.0,18900.0,65000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
875,,,3500,3500,3500.0, 36 months,11.31,115.11,B,B3,Communications Specialist,1 year,MORTGAGE,60000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,217xx,MD,9.94,0.0,Aug-2004,0.0,72.0,,6.0,0.0,1755,12.1,17.0,w,3334.98,3334.98,215.93,215.93,165.02,50.91,0.0,0.0,0.0,Feb-2019,115.11,Mar-2019,Feb-2019,0.0,72.0,1,Individual,,,,0.0,78.0,104897.0,2.0,2.0,1.0,2.0,5.0,103142.0,86.0,1.0,1.0,1620.0,60.0,14500.0,1.0,0.0,4.0,3.0,17483.0,9880.0,14.1,0.0,0.0,144.0,172.0,3.0,3.0,2.0,26.0,,5.0,,1.0,1.0,2.0,2.0,3.0,9.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,112516.0,104897.0,11500.0,98016.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
876,,,24000,24000,23975.0, 60 months,11.8,531.45,B,B4,Professional Learning Specialist,5 years,MORTGAGE,170000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,781xx,TX,12.08,1.0,Sep-2004,1.0,9.0,,22.0,0.0,16260,45.3,58.0,f,23406.19,23381.81,1039.3,1038.22,593.81,445.49,0.0,0.0,0.0,Feb-2019,531.45,Mar-2019,Feb-2019,0.0,9.0,1,Individual,,,,0.0,148.0,292553.0,1.0,3.0,0.0,0.0,26.0,61358.0,41.0,1.0,4.0,2013.0,45.0,35900.0,0.0,2.0,1.0,4.0,13298.0,4384.0,51.8,0.0,0.0,171.0,144.0,5.0,5.0,3.0,5.0,110.0,5.0,40.0,2.0,4.0,14.0,4.0,8.0,23.0,18.0,32.0,14.0,22.0,0.0,0.0,1.0,1.0,86.0,25.0,0.0,0.0,396314.0,77618.0,9100.0,108674.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
877,,,30000,30000,30000.0, 36 months,10.72,978.19,B,B2,Principal,10+ years,OWN,96000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,775xx,TX,55.43,0.0,Dec-2006,0.0,44.0,,9.0,0.0,3010,13.0,37.0,w,29289.8,29289.8,960.33,960.33,710.2,250.13,0.0,0.0,0.0,Feb-2019,987.13,Mar-2019,Feb-2019,0.0,,1,Joint App,181000.0,35.14,Not Verified,0.0,0.0,310425.0,0.0,5.0,1.0,4.0,10.0,307415.0,11.0,0.0,0.0,2887.0,12.0,23200.0,1.0,0.0,0.0,4.0,34492.0,19590.0,13.3,0.0,0.0,138.0,144.0,61.0,10.0,0.0,82.0,44.0,18.0,44.0,0.0,1.0,1.0,3.0,6.0,29.0,4.0,8.0,2.0,9.0,0.0,0.0,0.0,1.0,97.1,33.3,0.0,0.0,402496.0,310425.0,22600.0,379296.0,52378.0,Sep-1985,0.0,2.0,9.0,67.2,4.0,12.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
878,,,20000,20000,20000.0, 36 months,11.31,657.72,B,B3,,< 1 year,MORTGAGE,118000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,950xx,CA,12.13,0.0,Jan-2003,0.0,,,6.0,0.0,15813,78.3,10.0,w,19057.14,19057.14,1296.59,1296.59,942.86,353.73,0.0,0.0,0.0,Feb-2019,657.72,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,1083330.0,0.0,3.0,0.0,1.0,23.0,448215.0,40.0,0.0,0.0,13022.0,52.0,20200.0,1.0,0.0,1.0,2.0,180555.0,4387.0,78.3,0.0,0.0,191.0,155.0,27.0,20.0,1.0,27.0,,9.0,,0.0,2.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,928221.0,464028.0,20200.0,271871.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
879,,,11000,11000,11000.0, 36 months,10.33,356.65,B,B1,,,MORTGAGE,40000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,206xx,MD,28.89,0.0,Apr-2006,2.0,30.0,,9.0,0.0,5001,24.9,13.0,w,10473.83,10473.83,703.83,703.83,526.17,177.66,0.0,0.0,0.0,Feb-2019,356.65,Mar-2019,Feb-2019,0.0,,1,Joint App,140203.0,22.97,Not Verified,0.0,0.0,309398.0,2.0,2.0,1.0,2.0,7.0,38266.0,57.0,5.0,5.0,2085.0,32.0,20100.0,1.0,2.0,5.0,7.0,34378.0,13471.0,22.1,0.0,0.0,152.0,90.0,2.0,2.0,2.0,2.0,,2.0,,0.0,4.0,5.0,4.0,4.0,5.0,6.0,6.0,5.0,9.0,0.0,0.0,0.0,6.0,84.6,0.0,0.0,0.0,367518.0,43267.0,17300.0,43418.0,11886.0,Jul-2006,1.0,1.0,18.0,21.0,6.0,15.0,0.0,0.0,0.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
880,,,7500,7500,7475.0, 36 months,8.81,237.84,A,A5,,,MORTGAGE,89000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,209xx,MD,2.6,0.0,May-1995,0.0,41.0,,3.0,0.0,6928,55.4,17.0,f,7317.21,7292.82,259.87,259.0,182.79,77.08,0.0,0.0,0.0,Feb-2019,265.38,Mar-2019,Feb-2019,0.0,71.0,1,Individual,,,,0.0,0.0,133541.0,1.0,0.0,0.0,1.0,19.0,0.0,,0.0,0.0,5155.0,55.0,12500.0,1.0,5.0,3.0,2.0,44514.0,5572.0,55.4,0.0,0.0,127.0,275.0,31.0,6.0,3.0,31.0,75.0,6.0,71.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,8.0,2.0,3.0,0.0,0.0,0.0,1.0,70.6,0.0,0.0,0.0,139700.0,6928.0,12500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
881,,,8000,8000,8000.0, 36 months,11.8,264.96,B,B4,Remote inpatient coder,3 years,RENT,69000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,328xx,FL,33.41,0.0,Oct-2004,0.0,29.0,,15.0,0.0,21888,73.4,26.0,w,7625.58,7625.58,522.05,522.05,374.42,147.63,0.0,0.0,0.0,Feb-2019,264.96,Mar-2019,Feb-2019,0.0,62.0,1,Individual,,,,0.0,0.0,59293.0,1.0,3.0,1.0,1.0,6.0,37405.0,70.0,0.0,0.0,3726.0,71.0,29800.0,1.0,0.0,1.0,1.0,3953.0,572.0,94.7,0.0,0.0,148.0,146.0,40.0,6.0,1.0,52.0,,6.0,29.0,1.0,4.0,10.0,4.0,4.0,9.0,12.0,16.0,10.0,15.0,0.0,0.0,0.0,1.0,80.8,100.0,0.0,0.0,83241.0,59293.0,10800.0,53441.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
882,,,9000,9000,9000.0, 36 months,10.72,293.46,B,B2,Tech,10+ years,RENT,54000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,463xx,IN,9.24,0.0,Mar-2007,4.0,,,8.0,0.0,2019,9.5,27.0,w,8571.98,8571.98,578.88,578.88,428.02,150.86,0.0,0.0,0.0,Feb-2019,293.46,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,2733.0,17601.0,3.0,2.0,1.0,2.0,5.0,15582.0,67.0,3.0,7.0,1286.0,40.0,21200.0,2.0,2.0,5.0,9.0,2200.0,15681.0,11.4,0.0,0.0,141.0,44.0,0.0,0.0,0.0,1.0,,0.0,,0.0,2.0,2.0,4.0,6.0,18.0,6.0,9.0,2.0,8.0,0.0,0.0,0.0,4.0,100.0,25.0,0.0,0.0,44417.0,17601.0,17700.0,23217.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
883,,,40000,40000,40000.0, 60 months,10.72,864.13,B,B2,Tax Senior Manager,< 1 year,RENT,180000.0,Source Verified,Dec-2018,Current,n,,,other,Other,750xx,TX,11.54,0.0,Mar-1993,1.0,,,15.0,0.0,11578,15.9,35.0,w,38981.88,38981.88,1692.53,1692.53,1018.12,674.41,0.0,0.0,0.0,Feb-2019,864.13,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,144164.0,2.0,2.0,3.0,5.0,1.0,132577.0,,0.0,0.0,9769.0,15.0,72600.0,3.0,0.0,2.0,6.0,10297.0,52731.0,16.3,0.0,0.0,177.0,309.0,30.0,1.0,2.0,30.0,,1.0,,0.0,2.0,3.0,10.0,12.0,12.0,12.0,20.0,3.0,15.0,0.0,0.0,0.0,4.0,100.0,10.0,0.0,0.0,229825.0,144164.0,63000.0,151681.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
