,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
874,,,19200,19200,19200.0, 36 months,12.99,646.84,C,C1,Sr Mgr. WW Field Services,6 years,MORTGAGE,169000.0,Source Verified,Jun-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,750xx,TX,14.69,0,Sep-1982,0,,,16,0,50835,73.4,21,w,0.0,0.0,23088.92,23088.92,19200.0,3888.92,0.0,0.0,0.0,Oct-2016,5624.24,,Feb-2019,0,,1,Individual,,,,0,0.0,324434.0,,,,,,,,,,,,69300.0,,,,5.0,20277.0,16965.0,75.0,0,0,59.0,380.0,9.0,9.0,2.0,9.0,,9.0,,0.0,11.0,11.0,12.0,13.0,4.0,13.0,15.0,11.0,16.0,0.0,0.0,0.0,3.0,100.0,50.0,0,0,356824.0,66675.0,67800.0,27524.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
875,,,30000,30000,29900.0, 36 months,7.12,927.96,A,A3,Product Manager,2 years,MORTGAGE,130000.0,Source Verified,Jun-2014,Fully Paid,n,,,credit_card,Credit card refinancing,941xx,CA,18.85,0,Apr-2009,0,29.0,,11,0,11745,34.6,14,f,0.0,0.0,33403.4492353183,33292.1,30000.0,3403.45,0.0,0.0,0.0,May-2017,1852.81,,May-2017,0,,1,Individual,,,,0,0.0,234416.0,,,,,,,,,,,,33900.0,,,,6.0,21311.0,22155.0,34.6,0,0,45.0,61.0,20.0,10.0,1.0,20.0,29.0,13.0,29.0,0.0,2.0,2.0,4.0,6.0,5.0,4.0,6.0,2.0,11.0,0.0,0.0,0.0,2.0,92.9,0.0,0,0,271969.0,92423.0,33900.0,60564.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
876,,,10000,10000,10000.0, 60 months,18.99,259.36,E,E1,Program Manager,4 years,MORTGAGE,45000.0,Not Verified,Jun-2014,Current,n,,,debt_consolidation,Debt consolidation,010xx,MA,8.91,5,Oct-1990,0,5.0,,7,0,9739,67.2,14,w,996.78,996.78,14524.16,14524.16,9003.22,5520.94,0.0,0.0,0.0,Feb-2019,259.36,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,147861.0,,,,,,,,,,,,14500.0,,,,0.0,21123.0,2232.0,81.2,0,0,133.0,283.0,59.0,59.0,2.0,59.0,5.0,,5.0,0.0,3.0,4.0,3.0,5.0,3.0,5.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,64.3,33.3,0,0,164626.0,9739.0,11900.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
877,,,7000,7000,7000.0, 36 months,10.15,226.37,B,B2,AP,6 years,RENT,63500.0,Not Verified,Jun-2014,Fully Paid,n,,,credit_card,Credit card refinancing,752xx,TX,15.98,0,Sep-2004,0,49.0,,17,0,1960,19.2,18,w,0.0,0.0,8149.0519957282995,8149.05,7000.0,1149.05,0.0,0.0,0.0,Jun-2017,226.1,,Jul-2018,0,49.0,1,Individual,,,,0,0.0,55486.0,,,,,,,,,,,,10200.0,,,,5.0,3264.0,200.0,85.7,0,0,116.0,81.0,6.0,6.0,0.0,21.0,,7.0,,1.0,2.0,4.0,2.0,2.0,8.0,8.0,8.0,4.0,17.0,0.0,0.0,0.0,1.0,94.4,50.0,0,0,69652.0,55486.0,1400.0,53310.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
878,,,17100,17100,17050.0, 60 months,24.5,496.91,F,F3,Tech,10+ years,RENT,68000.0,Verified,May-2014,Charged Off,n,,,debt_consolidation,Debt consolidation,773xx,TX,27.89,0,Jan-2004,1,,,15,0,26466,76.1,26,f,0.0,0.0,19167.35,19111.31,298.59,695.23,0.0,18173.53,3089.5001000019,Aug-2014,496.91,,Feb-2019,0,,1,Individual,,,,0,0.0,76781.0,,,,,,,,,,,,34800.0,,,,7.0,5484.0,3963.0,83.8,0,0,124.0,124.0,2.0,2.0,0.0,18.0,,3.0,,0.0,5.0,10.0,6.0,8.0,10.0,12.0,16.0,10.0,15.0,0.0,0.0,0.0,4.0,100.0,66.7,0,0,89585.0,76781.0,24400.0,54785.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
879,,,5000,5000,5000.0, 36 months,12.99,168.45,C,C1,,,MORTGAGE,56000.0,Verified,May-2014,Charged Off,n,,,home_improvement,Home improvement,350xx,AL,13.22,0,Dec-1978,1,,60.0,9,1,947,20.6,39,w,0.0,0.0,1768.0,1768.0,826.74,352.41,0.0,588.85,5.8885,Dec-2014,168.45,,Oct-2016,0,,1,Individual,,,,0,0.0,193157.0,,,,,,,,,,,,4600.0,,,,5.0,27594.0,2904.0,19.3,0,0,156.0,425.0,5.0,5.0,4.0,8.0,,2.0,,0.0,2.0,3.0,2.0,15.0,9.0,5.0,25.0,3.0,9.0,0.0,0.0,0.0,4.0,100.0,0.0,1,0,199996.0,30535.0,3600.0,31580.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
880,,,15000,15000,15000.0, 36 months,10.99,491.01,B,B3,Sr Business Analyst,10+ years,MORTGAGE,78200.0,Not Verified,May-2014,Fully Paid,n,,,home_improvement,Home improvement,786xx,TX,14.01,1,Sep-1995,1,18.0,,13,0,7559,41.1,28,w,0.0,0.0,17672.4865519977,17672.49,15000.0,2672.49,0.0,0.0,0.0,Apr-2017,978.15,,Apr-2017,1,,1,Individual,,,,0,735.0,270873.0,,,,,,,,,,,,19600.0,,,,3.0,22573.0,7306.0,48.9,0,0,145.0,224.0,12.0,2.0,4.0,12.0,,2.0,18.0,0.0,4.0,6.0,5.0,8.0,8.0,10.0,15.0,6.0,13.0,0.0,0.0,0.0,3.0,96.2,40.0,0,0,318951.0,32615.0,14300.0,29351.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
881,,,14000,14000,14000.0, 60 months,16.29,342.62,D,D2,assistant operations specialist,10+ years,RENT,52000.0,Source Verified,May-2014,Charged Off,n,,,car,Car financing,917xx,CA,17.26,0,Feb-2001,1,,,9,0,8130,56.1,26,w,0.0,0.0,9214.82,9214.82,4294.51,3928.37,0.0,991.94,178.54919999740002,May-2016,342.62,,Dec-2016,2,,1,Individual,,,,0,264.0,17210.0,,,,,,,,,,,,14500.0,,,,3.0,1912.0,371.0,89.4,0,0,94.0,159.0,0.0,0.0,0.0,18.0,,5.0,,0.0,1.0,5.0,1.0,9.0,6.0,7.0,20.0,5.0,9.0,0.0,0.0,0.0,2.0,100.0,100.0,0,0,30090.0,17210.0,3500.0,15590.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
882,,,16000,16000,16000.0, 36 months,11.67,528.92,B,B4,Slot Manager,3 years,MORTGAGE,67000.0,Not Verified,May-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,891xx,NV,5.93,0,Feb-2005,0,62.0,115.0,6,1,7589,56.2,8,f,0.0,0.0,18477.55,18477.55,16000.0,2477.55,0.0,0.0,0.0,Feb-2016,7899.15,,Feb-2016,0,62.0,1,Individual,,,,0,0.0,7589.0,,,,,,,,,,,,13500.0,,,,4.0,1518.0,2997.0,69.7,0,0,,111.0,6.0,6.0,1.0,14.0,,13.0,,1.0,2.0,4.0,3.0,3.0,0.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,2.0,87.5,50.0,1,0,13500.0,7589.0,9900.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
883,,,14375,14375,14375.0, 60 months,23.43,408.8,F,F1,sregeant,5 years,MORTGAGE,58000.0,Not Verified,May-2014,Fully Paid,n,,,credit_card,Credit card refinancing,633xx,MO,32.86,0,Oct-2000,5,30.0,44.0,11,1,10133,67.1,44,w,0.0,0.0,18536.38,18536.38,14375.0,4161.38,0.0,0.0,0.0,Sep-2015,12404.38,,Sep-2015,0,51.0,1,Individual,,,,0,0.0,182065.0,,,,,,,,,,,,15100.0,,,,8.0,18207.0,2006.0,49.8,0,0,131.0,163.0,9.0,9.0,3.0,9.0,53.0,0.0,51.0,3.0,1.0,4.0,2.0,8.0,17.0,8.0,24.0,4.0,10.0,0.0,0.0,0.0,3.0,65.9,50.0,0,0,223566.0,79317.0,4000.0,78216.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
884,,,12000,12000,12000.0, 36 months,10.15,388.06,B,B2,Teacher,3 years,MORTGAGE,40000.0,Source Verified,May-2014,Fully Paid,n,,,home_improvement,Home improvement,335xx,FL,24.93,0,Aug-1992,0,,,11,0,15221,54.0,24,f,0.0,0.0,13986.1290389482,13986.13,12000.0,1986.13,0.0,0.0,0.0,May-2017,387.73,,Jul-2017,0,,1,Individual,,,,0,0.0,21687.0,,,,,,,,,,,,28200.0,,,,2.0,1972.0,11980.0,46.8,0,0,261.0,221.0,2.0,2.0,1.0,2.0,,,,0.0,5.0,8.0,5.0,11.0,7.0,8.0,16.0,8.0,11.0,0.0,0.0,0.0,2.0,100.0,60.0,0,0,41650.0,21687.0,22500.0,13450.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
885,,,15450,15450,15450.0, 36 months,13.98,527.9,C,C3,Sr. Machine Operator Trainer,4 years,RENT,40000.0,Source Verified,May-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,809xx,CO,23.64,0,Dec-2004,0,,,11,0,15160,59.5,19,f,0.0,0.0,17662.48,17662.48,15450.0,2212.48,0.0,0.0,0.0,Jul-2015,10799.78,,Dec-2018,0,,1,Individual,,,,0,0.0,23278.0,,,,,,,,,,,,25500.0,,,,4.0,2116.0,2719.0,80.0,0,0,102.0,113.0,4.0,4.0,0.0,60.0,,,,0.0,3.0,6.0,5.0,7.0,4.0,10.0,15.0,6.0,11.0,0.0,0.0,0.0,3.0,100.0,60.0,0,0,47061.0,23278.0,13600.0,21561.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
886,,,18450,18450,18450.0, 36 months,14.64,636.33,C,C3,Lead Technical Advisor,7 years,RENT,44000.0,Not Verified,May-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,346xx,FL,25.31,0,Apr-1996,0,,,16,0,21590,43.2,26,w,0.0,0.0,22786.3194921507,22786.32,18450.0,4336.32,0.0,0.0,0.0,Jan-2017,2596.09,,Feb-2019,0,,1,Individual,,,,0,0.0,29504.0,,,,,,,,,,,,50000.0,,,,5.0,1967.0,7016.0,55.3,0,0,144.0,216.0,2.0,2.0,0.0,2.0,,,,0.0,4.0,10.0,6.0,11.0,3.0,15.0,23.0,10.0,16.0,0.0,0.0,0.0,2.0,100.0,40.0,0,0,66459.0,29504.0,15700.0,16459.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
887,,,31350,31350,31350.0, 60 months,15.61,755.9,C,C5,Police Sergeant,10+ years,MORTGAGE,76000.0,Verified,May-2014,Current,n,,,credit_card,Credit card refinancing,625xx,IL,20.46,0,Jul-1998,0,38.0,,9,0,28465,84.7,29,w,1481.93,1481.93,43842.2,43842.2,29868.07,13974.13,0.0,0.0,0.0,Feb-2019,755.9,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,112949.0,,,,,,,,,,,,33600.0,,,,1.0,12550.0,1407.0,93.9,0,0,106.0,189.0,7.0,7.0,5.0,7.0,38.0,7.0,38.0,0.0,4.0,7.0,4.0,12.0,7.0,7.0,17.0,7.0,9.0,0.0,0.0,0.0,1.0,96.6,100.0,0,0,131376.0,34030.0,22900.0,13776.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
888,,,8000,8000,7900.0, 36 months,7.62,249.3,A,A3,CNA,1 year,RENT,30000.0,Source Verified,Apr-2014,Fully Paid,n,,,credit_card,Credit card refinancing,530xx,WI,6.4,0,Oct-2001,0,,,4,0,5216,60.7,16,f,0.0,0.0,8854.560000023901,8743.88,8000.0,854.56,0.0,0.0,0.0,Apr-2016,3369.96,,Sep-2016,0,,1,Individual,,,,0,732.0,66430.0,,,,,,,,,,,,8600.0,,,,1.0,16608.0,3115.0,60.6,0,0,126.0,137.0,5.0,5.0,5.0,5.0,,,,0.0,2.0,3.0,2.0,3.0,7.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,100.0,50.0,0,0,86600.0,5216.0,7900.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
889,,,20000,20000,20000.0, 36 months,15.61,699.3,C,C5,Trust Officer,10+ years,MORTGAGE,105000.0,Source Verified,Apr-2014,Fully Paid,n,,,home_improvement,Home improvement,799xx,TX,11.9,0,Jan-1990,0,74.0,63.0,5,1,5654,92.7,25,w,0.0,0.0,24897.49,24897.49,20000.0,4897.49,0.0,0.0,0.0,Aug-2016,6016.39,,Feb-2019,0,74.0,1,Individual,,,,0,0.0,32676.0,,,,,,,,,,,,6100.0,,,,5.0,6535.0,446.0,92.7,0,0,152.0,291.0,12.0,4.0,2.0,12.0,,12.0,77.0,1.0,3.0,3.0,3.0,8.0,12.0,3.0,11.0,3.0,5.0,0.0,0.0,0.0,3.0,91.7,100.0,1,0,36730.0,32676.0,6100.0,30630.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
890,,,4200,4200,4200.0, 36 months,14.64,144.86,C,C3,Teacher,10+ years,MORTGAGE,90000.0,Not Verified,Apr-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,765xx,TX,18.51,0,Apr-1984,0,,,10,0,19532,79.7,25,f,0.0,0.0,5140.8700021913,5140.87,4200.0,940.87,0.0,0.0,0.0,Jun-2016,1519.37,,Feb-2019,0,,1,Individual,,,,0,0.0,19532.0,,,,,,,,,,,,24500.0,,,,3.0,1953.0,645.0,95.0,0,0,133.0,360.0,4.0,4.0,1.0,11.0,,11.0,,0.0,6.0,9.0,6.0,13.0,1.0,10.0,23.0,9.0,10.0,0.0,0.0,0.0,2.0,100.0,66.7,0,0,24500.0,19532.0,12900.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
891,,,10000,10000,10000.0, 36 months,11.99,332.1,B,B3,Supply Chain Manager,6 years,RENT,112000.0,Not Verified,Apr-2014,Fully Paid,n,,,credit_card,Credit card refinancing,070xx,NJ,12.47,0,Jul-1992,0,33.0,48.0,13,1,84544,54.6,26,w,0.0,0.0,10957.51,10957.51,10000.0,957.51,0.0,0.0,0.0,Mar-2015,7968.61,,Dec-2016,0,33.0,1,Individual,,,,0,296.0,96012.0,,,,,,,,,,,,103800.0,,,,3.0,7386.0,14590.0,57.2,0,0,261.0,244.0,8.0,8.0,3.0,8.0,,8.0,,1.0,5.0,8.0,6.0,12.0,5.0,11.0,18.0,8.0,13.0,0.0,0.0,0.0,1.0,96.2,33.3,0,1,130179.0,96012.0,34100.0,26379.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
892,,,22400,22400,22400.0, 60 months,24.99,657.34,F,F4,Benefits Manager,9 years,MORTGAGE,75000.0,Source Verified,Apr-2014,Charged Off,n,,,debt_consolidation,Debt consolidation,945xx,CA,18.4,2,May-1996,0,23.0,,6,0,3576,85.1,25,w,0.0,0.0,7080.69,7080.69,1206.46,2737.58,0.0,3136.65,31.3665,Nov-2014,657.34,,Oct-2016,0,23.0,1,Individual,,,,0,0.0,481690.0,,,,,,,,,,,,4200.0,,,,5.0,80282.0,0.0,101.3,0,0,121.0,215.0,7.0,3.0,2.0,10.0,52.0,7.0,52.0,1.0,2.0,3.0,2.0,7.0,10.0,3.0,13.0,3.0,6.0,0.0,0.0,1.0,4.0,84.0,100.0,0,0,526109.0,37905.0,2600.0,40909.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
893,,,5475,5475,5475.0, 36 months,13.65,186.2,C,C1,,,MORTGAGE,42000.0,Verified,Apr-2014,Fully Paid,n,,,home_improvement,Home improvement,711xx,LA,26.98,0,Apr-1976,0,42.0,92.0,12,1,11227,42.0,24,f,0.0,0.0,6713.062836560601,6713.06,5475.0,1238.06,0.0,0.0,0.0,May-2017,185.9,,Oct-2018,0,42.0,1,Individual,,,,0,0.0,236389.0,,,,,,,,,,,,26700.0,,,,4.0,19699.0,10067.0,41.1,0,0,149.0,456.0,5.0,5.0,3.0,7.0,,14.0,,0.0,3.0,5.0,4.0,8.0,7.0,9.0,14.0,5.0,12.0,0.0,0.0,0.0,2.0,95.8,50.0,1,0,275112.0,26574.0,17100.0,32412.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
894,,,13150,13150,13100.0, 60 months,15.61,317.07,C,C5,Computer Operations,10+ years,MORTGAGE,70163.6,Source Verified,Apr-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,015xx,MA,12.19,0,Aug-1991,1,41.0,,11,0,6614,53.8,16,f,0.0,0.0,16235.99,16174.26,13150.0,3085.99,0.0,0.0,0.0,Dec-2015,10211.66,,Feb-2019,0,78.0,1,Individual,,,,0,0.0,135838.0,,,,,,,,,,,,12300.0,,,,6.0,12349.0,2928.0,52.0,0,0,87.0,140.0,5.0,5.0,2.0,10.0,78.0,5.0,78.0,2.0,2.0,5.0,2.0,5.0,5.0,5.0,9.0,5.0,11.0,0.0,0.0,0.0,4.0,81.2,50.0,0,0,177822.0,42202.0,6100.0,39322.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
895,,,3000,3000,3000.0, 36 months,14.64,103.47,C,C3,engineer,6 years,OWN,88000.0,Not Verified,Apr-2014,Fully Paid,n,,,other,Other,708xx,LA,23.1,0,Nov-2003,0,59.0,,19,0,8284,63.7,31,w,0.0,0.0,3724.8250685328003,3724.83,3000.0,724.83,0.0,0.0,0.0,Apr-2017,103.38,,Aug-2018,0,62.0,1,Individual,,,,0,0.0,97259.0,,,,,,,,,,,,13000.0,,,,5.0,5119.0,2122.0,73.5,0,0,116.0,125.0,4.0,4.0,0.0,16.0,59.0,8.0,59.0,5.0,3.0,4.0,3.0,13.0,14.0,5.0,15.0,4.0,19.0,0.0,0.0,0.0,3.0,77.4,66.7,0,0,114564.0,97259.0,8000.0,101564.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
896,,,19500,19500,19500.0, 36 months,9.67,626.2,B,B1,3rd Hand paper machine,10+ years,MORTGAGE,92000.0,Not Verified,Apr-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,383xx,TN,17.67,0,Mar-2003,1,,,14,0,14218,58.8,29,w,0.0,0.0,22580.5585343613,22580.56,19500.0,3049.25,31.31,0.0,0.0,May-2017,6.05,,May-2017,0,,1,Individual,,,,0,0.0,124981.0,,,,,,,,,,,,24200.0,,,,6.0,10415.0,3054.0,76.3,0,0,99.0,133.0,17.0,4.0,1.0,35.0,,4.0,,0.0,3.0,6.0,3.0,8.0,15.0,8.0,13.0,6.0,14.0,0.0,0.0,0.0,3.0,100.0,66.7,0,0,205770.0,35572.0,12900.0,49880.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
897,,,16000,16000,16000.0, 60 months,24.5,464.95,F,F3,Claims manager,6 years,RENT,65000.0,Source Verified,Apr-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,801xx,CO,21.71,0,Sep-2004,3,74.0,,10,0,19179,68.7,14,w,0.0,0.0,23614.57,23614.57,16000.0,7614.57,0.0,0.0,0.0,Jun-2016,11990.82,,Mar-2018,0,74.0,1,Individual,,,,0,0.0,28031.0,,,,,,,,,,,,27900.0,,,,5.0,3504.0,5491.0,75.0,0,0,97.0,115.0,4.0,4.0,0.0,12.0,,4.0,,1.0,4.0,7.0,5.0,7.0,2.0,9.0,11.0,7.0,10.0,0.0,0.0,0.0,3.0,92.9,75.0,0,0,39900.0,28031.0,22000.0,12000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
898,,,10000,10000,10000.0, 36 months,12.99,336.9,B,B5,nurse,8 years,MORTGAGE,65000.0,Source Verified,Apr-2014,Fully Paid,n,,,home_improvement,Home improvement,761xx,TX,11.65,0,Feb-1999,0,,,13,0,9685,96.8,15,w,0.0,0.0,12128.021932603799,12128.02,10000.0,2128.02,0.0,0.0,0.0,Apr-2017,336.52,,Nov-2018,0,,1,Individual,,,,0,0.0,135721.0,,,,,,,,,,,,10000.0,,,,5.0,10440.0,7.0,99.9,0,0,181.0,73.0,20.0,8.0,2.0,20.0,,20.0,,0.0,3.0,5.0,3.0,3.0,8.0,5.0,5.0,5.0,13.0,0.0,0.0,0.0,2.0,100.0,100.0,0,0,147188.0,23337.0,6800.0,20712.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
899,,,32000,32000,32000.0, 60 months,14.64,755.25,C,C3,field tech,10+ years,MORTGAGE,85000.0,Verified,Apr-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,148xx,NY,15.71,0,Nov-1993,1,,85.0,10,1,3081,9.9,40,w,0.0,0.0,36545.37,36545.37,32000.0,4545.37,0.0,0.0,0.0,Apr-2015,28237.62,,Feb-2019,0,,1,Individual,,,,0,0.0,181745.0,,,,,,,,,,,,31200.0,,,,6.0,18175.0,23250.0,8.5,0,0,167.0,154.0,20.0,2.0,6.0,28.0,,6.0,,0.0,1.0,2.0,3.0,9.0,14.0,6.0,20.0,2.0,10.0,0.0,0.0,0.0,2.0,100.0,33.3,0,1,232411.0,37835.0,25400.0,57301.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
900,,,7000,7000,7000.0, 36 months,13.65,238.06,C,C1,truck driver,10+ years,RENT,75000.0,Source Verified,Apr-2014,Fully Paid,n,,,major_purchase,Major purchase,011xx,MA,18.46,0,Nov-2002,0,,,11,0,17572,64.6,46,f,0.0,0.0,8569.947516156,8569.95,7000.0,1569.95,0.0,0.0,0.0,Apr-2017,237.85,,May-2018,0,,1,Individual,,,,0,0.0,19383.0,,,,,,,,,,,,27200.0,,,,2.0,1762.0,4270.0,73.6,0,0,123.0,136.0,5.0,5.0,0.0,27.0,,14.0,,0.0,5.0,8.0,4.0,30.0,7.0,10.0,39.0,8.0,10.0,0.0,0.0,0.0,1.0,100.0,80.0,0,0,54365.0,19383.0,16200.0,27165.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
901,,,3125,3125,3125.0, 36 months,15.61,109.27,C,C5,Phone operator ,< 1 year,RENT,30000.0,Not Verified,Mar-2014,Charged Off,n,,,debt_consolidation,Debt consolidation,948xx,CA,11.64,0,Dec-2009,3,,,10,0,1168,26.5,12,f,0.0,0.0,2746.89,2746.89,1918.4,707.45,0.0,121.04,21.7872,Apr-2016,112.64,,Feb-2018,0,,1,Individual,,,,0,0.0,4420.0,,,,,,,,,,,,4400.0,,,,11.0,442.0,1748.0,16.8,0,0,6.0,51.0,18.0,6.0,0.0,18.0,,1.0,,0.0,4.0,6.0,5.0,7.0,1.0,9.0,11.0,6.0,10.0,0.0,0.0,0.0,1.0,100.0,20.0,0,0,7880.0,4420.0,2100.0,3480.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
902,,,28000,28000,28000.0, 36 months,8.9,889.09,A,A5,pharmacist,10+ years,RENT,224000.0,Verified,Mar-2014,Fully Paid,n,,,credit_card,Credit card refinancing,959xx,CA,4.22,0,Oct-2002,1,76.0,,7,0,780,0.1,17,w,0.0,0.0,31987.0448910771,31987.04,28000.0,3987.04,0.0,0.0,0.0,Dec-2016,3536.16,,Jan-2019,0,76.0,1,Individual,,,,0,0.0,4322.0,,,,,,,,,,,,56600.0,,,,4.0,617.0,53320.0,0.1,0,0,30.0,137.0,15.0,15.0,0.0,16.0,76.0,3.0,76.0,0.0,4.0,4.0,4.0,13.0,1.0,6.0,16.0,4.0,7.0,0.0,0.0,0.0,0.0,94.1,0.0,0,0,77855.0,4322.0,54100.0,21255.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
903,,,25000,25000,25000.0, 36 months,8.9,793.84,A,A5,Account Manager,5 years,RENT,125000.0,Source Verified,Mar-2014,Fully Paid,n,,,credit_card,Credit card refinancing,019xx,MA,12.08,0,Oct-1994,0,,,17,0,30836,43.1,39,w,0.0,0.0,27985.99,27985.99,25000.0,2985.99,0.0,0.0,0.0,Jan-2016,11315.35,,Sep-2018,0,,1,Individual,,,,0,0.0,30836.0,,,,,,,,,,,,71500.0,,,,4.0,1927.0,16127.0,63.8,0,0,,232.0,12.0,12.0,1.0,12.0,,12.0,,0.0,3.0,10.0,3.0,12.0,0.0,17.0,38.0,10.0,17.0,0.0,0.0,0.0,1.0,100.0,66.7,0,0,71500.0,30836.0,44500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
